algorithm,layer,utility,mean_violation,cvar,power_violation,dual_mean,dual_max,repair_selective_iters_mean,repair_alpha_mean,repair_alpha_min,repair_global_used_fraction,repair_global_scale_mean,repair_worst_excess_mean,recovery_safe_fraction_mean,recovery_eta_mean,recovery_eta_min,recovery_global_rescue_fraction,recovery_global_scale_mean,recovery_worst_excess_mean
rate_recovered_primal_dual_unfolded,7,-549.8413696289062,63.14640426635742,440.53662109375,0.0,15.039971351623535,60.09457778930664,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,8,-787.5819702148438,6.267358303070068,55.23557662963867,0.0,15.044867515563965,60.10779571533203,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,9,-1521.77978515625,6.5504326820373535,54.84747314453125,0.0,15.12695598602295,60.362579345703125,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,10,-1018.8206787109375,5.098113059997559,43.158565521240234,0.0,15.127362251281738,60.36330032348633,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,11,-964.3968505859375,4.410521984100342,31.587696075439453,0.0,17.253231048583984,67.86329650878906,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,12,-892795.125,27307.537109375,297261.15625,0.0,19.824281692504883,75.36329650878906,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,13,-764007.875,21551.712890625,254345.78125,0.0,21.950180053710938,82.86329650878906,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,14,-780951.3125,21733.53125,259886.015625,0.0,24.394195556640625,90.36329650878906,,,,,,,,,,,,
risk_neutral_pgd,1,27.74448585510254,7716.33203125,54364.10546875,2.2706531765948057e-08,,,,,,,,,,,,,,
risk_neutral_pgd,2,50.60734176635742,7650.2734375,52957.046875,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,3,54.77528762817383,9220.32421875,67581.3359375,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,4,55.70038986206055,7564.53662109375,52653.921875,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,5,54.94329833984375,10353.4873046875,88633.3046875,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,6,56.13003158569336,8766.716796875,69902.3828125,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,7,59.61085891723633,8674.7216796875,69514.421875,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,8,59.780216217041016,8988.9716796875,75313.09375,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,9,58.728973388671875,8581.5849609375,68850.484375,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,10,58.61428451538086,11021.7939453125,98629.5625,0.0,,,,,,,,,,,,,,
wideband_pgd,1,-250816.0,3683.329345703125,24449.029296875,2.2706531765948057e-08,,,,,,,,,,,,,,
wideband_pgd,2,-12901490.0,179801.953125,1275561.375,0.0,,,,,,,,,,,,,,
wideband_pgd,3,-9630320.0,124572.8046875,970219.75,0.0,,,,,,,,,,,,,,
wideband_pgd,4,-10487987.0,137325.15625,1053517.125,0.0,,,,,,,,,,,,,,
wideband_pgd,5,-10342625.0,135003.40625,1039699.75,0.0,,,,,,,,,,,,,,
wideband_pgd,6,-10433759.0,136334.265625,1048596.0,0.0,,,,,,,,,,,,,,
wideband_pgd,7,-10450363.0,136560.515625,1050247.5,0.0,,,,,,,,,,,,,,
wideband_pgd,8,-10473835.0,136905.078125,1052535.375,0.0,,,,,,,,,,,,,,
wideband_pgd,9,-10486803.0,137095.203125,1053800.0,0.0,,,,,,,,,,,,,,
wideband_pgd,10,-10496154.0,137231.515625,1054713.125,0.0,,,,,,,,,,,,,,
budgeted_primal_dual_pgd,1,-61116.1875,3683.329345703125,24449.029296875,2.2706531765948057e-08,1.527187705039978,4.948765277862549,,,,,,,,,,,,
budgeted_primal_dual_pgd,2,-4156610.75,140093.015625,1662631.25,0.0,2.3756606578826904,6.444164276123047,,,,,,,,,,,,
budgeted_primal_dual_pgd,3,-3307550.75,111891.0625,1322995.25,0.0,3.167346239089966,6.877359867095947,,,,,,,,,,,,
budgeted_primal_dual_pgd,4,-3485367.25,117938.2265625,1394097.625,0.0,4.013827323913574,8.627359390258789,,,,,,,,,,,,
budgeted_primal_dual_pgd,5,-3486359.5,118022.6484375,1394485.0,0.0,4.775274753570557,10.135722160339355,,,,,,,,,,,,
budgeted_primal_dual_pgd,6,-3505598.75,118618.0,1402160.25,0.0,5.547605991363525,11.885722160339355,,,,,,,,,,,,
budgeted_primal_dual_pgd,7,-3516890.5,118954.5859375,1406653.0,0.0,6.386180877685547,13.635722160339355,,,,,,,,,,,,
budgeted_primal_dual_pgd,8,-3525405.5,119111.3359375,1410045.0,0.0,7.190820217132568,15.385722160339355,,,,,,,,,,,,
budgeted_primal_dual_pgd,9,-3531464.75,119175.8359375,1412451.0,0.0,7.971763610839844,17.135723114013672,,,,,,,,,,,,
budgeted_primal_dual_pgd,10,-3535683.0,119528.7109375,1414107.625,0.0,8.828627586364746,18.885723114013672,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,1,-61116.1875,3683.329345703125,24449.029296875,2.2706531765948057e-08,1.527187705039978,4.948765277862549,10.0,0.8773991465568542,0.019999999552965164,1.0,4.6341243432834744e-05,-0.0050001442432403564,,,,,,
budgeted_primal_dual_pgd_repair,2,-4156610.75,140093.015625,1662631.25,0.0,2.3756606578826904,6.444164276123047,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,3,-3307550.75,111891.0625,1322995.25,0.0,3.167346239089966,6.877359867095947,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,4,-3485367.25,117938.2265625,1394097.625,0.0,4.013827323913574,8.627359390258789,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,5,-3486359.5,118022.6484375,1394485.0,0.0,4.775274753570557,10.135722160339355,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,6,-3505598.75,118618.0,1402160.25,0.0,5.547605991363525,11.885722160339355,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,7,-3516890.5,118954.5859375,1406653.0,0.0,6.386180877685547,13.635722160339355,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,8,-3525405.5,119111.3359375,1410045.0,0.0,7.190820217132568,15.385722160339355,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,9,-3531464.75,119175.8359375,1412451.0,0.0,7.971763610839844,17.135723114013672,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,10,-3535683.0,119528.7109375,1414107.625,0.0,8.828627586364746,18.885723114013672,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,11,-4246115.0,119594.4375,1415216.25,0.0,12.516128540039062,26.385723114013672,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,12,-5301669.0,147468.546875,1767012.0,0.0,15.91442584991455,33.88572311401367,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,13,-5188143.5,144164.859375,1729089.0,0.0,19.488983154296875,41.38572311401367,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,14,-5195999.5,144361.890625,1731647.375,0.0,22.870826721191406,48.88572311401367,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,1,-61116.1875,3683.329345703125,24449.029296875,2.2706531765948057e-08,1.527187705039978,4.948765277862549,10.0,0.8773991465568542,0.019999999552965164,1.0,4.6341243432834744e-05,-0.0050001442432403564,0.625,0.5404052734375,0.08087158203125,0.0,1.0,-0.0017032325267791748
budgeted_primal_dual_pgd_repair_recover,2,-4156610.75,140093.015625,1662631.25,0.0,2.3756606578826904,6.444164276123047,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,3,-3307550.75,111891.0625,1322995.25,0.0,3.167346239089966,6.877359867095947,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,4,-3485367.25,117938.2265625,1394097.625,0.0,4.013827323913574,8.627359390258789,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,5,-3486359.5,118022.6484375,1394485.0,0.0,4.775274753570557,10.135722160339355,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,6,-3505598.75,118618.0,1402160.25,0.0,5.547605991363525,11.885722160339355,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,7,-3516890.5,118954.5859375,1406653.0,0.0,6.386180877685547,13.635722160339355,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,8,-3525405.5,119111.3359375,1410045.0,0.0,7.190820217132568,15.385722160339355,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,9,-3531464.75,119175.8359375,1412451.0,0.0,7.971763610839844,17.135723114013672,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,10,-3535683.0,119528.7109375,1414107.625,0.0,8.828627586364746,18.885723114013672,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,11,-4246115.0,119594.4375,1415216.25,0.0,12.516128540039062,26.385723114013672,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,12,-5301669.0,147468.546875,1767012.0,0.0,15.91442584991455,33.88572311401367,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,13,-5188143.5,144164.859375,1729089.0,0.0,19.488983154296875,41.38572311401367,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,14,-5195999.5,144361.890625,1731647.375,0.0,22.870826721191406,48.88572311401367,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,1,-134401.8125,3683.329345703125,24449.029296875,2.2706531765948057e-08,0.0687815323472023,0.6085893511772156,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,2,-8226.671875,1836.1829833984375,9455.732421875,0.0,0.07881490886211395,0.6043556332588196,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,3,-7795808.0,58620.375,696952.375,0.0,8.104784965515137,18.12196159362793,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,4,-412.1170959472656,2526.798583984375,27635.94921875,0.0,9.174382209777832,20.821273803710938,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,5,-5391.9072265625,272.43731689453125,3134.021240234375,0.0,9.17479133605957,20.821142196655273,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,6,-2741.857421875,184.2755889892578,2094.0966796875,0.0,16.286720275878906,40.210723876953125,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,7,-853.7584838867188,37.12154769897461,378.3955383300781,0.0,23.389633178710938,59.76825714111328,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,8,-375.12200927734375,5.869816303253174,67.35523223876953,0.0,23.391164779663086,59.76581954956055,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,9,-1418.9974365234375,6.796194553375244,76.33515167236328,0.0,23.426223754882812,59.77639389038086,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,10,-540.197021484375,2.529562473297119,26.923736572265625,0.0,23.42633628845215,59.77724838256836,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,1,-134401.8125,3683.329345703125,24449.029296875,2.2706531765948057e-08,0.0687815323472023,0.6085893511772156,10.0,0.5576614737510681,0.019999999552965164,1.0,0.04401448369026184,-0.005000084638595581,0.625,0.5008544921875,0.00177001953125,0.0,1.0,-0.00303804874420166
rate_recovered_primal_dual_unfolded,2,-8226.671875,1836.1829833984375,9455.732421875,0.0,0.07881490886211395,0.6043556332588196,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,3,-7795808.0,58620.375,696952.375,0.0,8.104784965515137,18.12196159362793,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,4,-412.1170959472656,2526.798583984375,27635.94921875,0.0,9.174382209777832,20.821273803710938,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,5,-5391.9072265625,272.43731689453125,3134.021240234375,0.0,9.17479133605957,20.821142196655273,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,6,-2741.857421875,184.2755889892578,2094.0966796875,0.0,16.286720275878906,40.210723876953125,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,7,-853.7584838867188,37.12154769897461,378.3955383300781,0.0,23.389633178710938,59.76825714111328,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,8,-375.12200927734375,5.869816303253174,67.35523223876953,0.0,23.391164779663086,59.76581954956055,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,9,-1418.9974365234375,6.796194553375244,76.33515167236328,0.0,23.426223754882812,59.77639389038086,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,10,-540.197021484375,2.529562473297119,26.923736572265625,0.0,23.42633628845215,59.77724838256836,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,11,-798.2177734375,3.327124834060669,31.237163543701172,0.0,24.9262752532959,67.03800964355469,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,12,-3260448.5,177465.125,1086325.375,0.0,28.390111923217773,74.53800964355469,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,13,-2644718.25,79838.2109375,881016.6875,0.0,31.757104873657227,82.03800964355469,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,14,-2704346.0,75708.1015625,900822.875,0.0,35.192623138427734,89.53800964355469,,,,,,,,,,,,
risk_neutral_pgd,1,24.936922073364258,1396.5565185546875,11532.037109375,2.554484801464696e-08,,,,,,,,,,,,,,
risk_neutral_pgd,2,45.3155517578125,1398.8114013671875,11831.6123046875,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,3,43.27153396606445,1423.0965576171875,11895.0283203125,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,4,47.0699462890625,1336.09423828125,11181.357421875,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,5,46.140777587890625,1325.3438720703125,11296.43359375,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,6,46.82698440551758,1245.4403076171875,10513.634765625,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,7,48.11198806762695,1317.8919677734375,11566.2412109375,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,8,49.32648849487305,1248.72802734375,10734.0166015625,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,9,49.24917221069336,1297.442626953125,11528.9033203125,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,10,49.15006637573242,1230.4947509765625,10455.619140625,0.0,,,,,,,,,,,,,,
wideband_pgd,1,-32515.296875,482.7501220703125,3162.111572265625,3.12214822884016e-08,,,,,,,,,,,,,,
wideband_pgd,2,-1163215.75,15763.6455078125,115848.4140625,0.0,,,,,,,,,,,,,,
wideband_pgd,3,-838183.75,11596.9375,83031.625,0.0,,,,,,,,,,,,,,
wideband_pgd,4,-1032451.375,13578.66015625,103599.234375,0.0,,,,,,,,,,,,,,
wideband_pgd,5,-984897.375,13050.7783203125,98644.3828125,0.0,,,,,,,,,,,,,,
wideband_pgd,6,-999688.0,13239.78515625,100139.109375,0.0,,,,,,,,,,,,,,
wideband_pgd,7,-998012.8125,13229.8701171875,99948.1875,0.0,,,,,,,,,,,,,,
wideband_pgd,8,-999761.25,13255.078125,100119.484375,0.0,,,,,,,,,,,,,,
wideband_pgd,9,-1000213.75,13264.2509765625,100158.8359375,0.0,,,,,,,,,,,,,,
wideband_pgd,10,-1000669.375,13270.9794921875,100203.109375,0.0,,,,,,,,,,,,,,
budgeted_primal_dual_pgd,1,-7901.54443359375,482.7501220703125,3162.111572265625,3.12214822884016e-08,1.4472242593765259,4.769550323486328,,,,,,,,,,,,
budgeted_primal_dual_pgd,2,-388841.90625,13130.2958984375,155524.03125,0.0,2.254927158355713,5.364651679992676,,,,,,,,,,,,
budgeted_primal_dual_pgd,3,-307462.125,10412.5712890625,122959.59375,0.0,2.98966121673584,6.6156816482543945,,,,,,,,,,,,
budgeted_primal_dual_pgd,4,-325231.9375,11005.0576171875,130046.875,0.0,3.7800683975219727,8.365681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd,5,-326089.6875,11029.05859375,130365.671875,0.0,4.638631820678711,10.115681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd,6,-328324.28125,11103.765625,131257.5,0.0,5.327708721160889,11.865681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd,7,-329561.5625,11144.2880859375,131729.703125,0.0,6.06631326675415,13.615681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd,8,-330403.5,11170.5224609375,132042.71875,0.0,6.879215717315674,15.365681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd,9,-330986.125,11184.984375,132260.140625,0.0,7.662993907928467,17.115680694580078,,,,,,,,,,,,
budgeted_primal_dual_pgd,10,-331371.34375,11193.0986328125,132397.53125,0.0,8.439352989196777,18.865680694580078,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,1,-7901.54443359375,482.7501220703125,3162.111572265625,3.12214822884016e-08,1.4472242593765259,4.769550323486328,10.0,0.7881541848182678,0.019999999552965164,1.0,0.0035451108124107122,-0.005000025033950806,,,,,,
budgeted_primal_dual_pgd_repair,2,-388841.90625,13130.2958984375,155524.03125,0.0,2.254927158355713,5.364651679992676,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,3,-307462.125,10412.5712890625,122959.59375,0.0,2.98966121673584,6.6156816482543945,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,4,-325231.9375,11005.0576171875,130046.875,0.0,3.7800683975219727,8.365681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,5,-326089.6875,11029.05859375,130365.671875,0.0,4.638631820678711,10.115681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,6,-328324.28125,11103.765625,131257.5,0.0,5.327708721160889,11.865681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,7,-329561.5625,11144.2880859375,131729.703125,0.0,6.06631326675415,13.615681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,8,-330403.5,11170.5224609375,132042.71875,0.0,6.879215717315674,15.365681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,9,-330986.125,11184.984375,132260.140625,0.0,7.662993907928467,17.115680694580078,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,10,-331371.34375,11193.0986328125,132397.53125,0.0,8.439352989196777,18.865680694580078,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,11,-397862.53125,11199.3388671875,132487.71875,0.0,11.487868309020996,26.365680694580078,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,12,-496227.65625,13806.20703125,165196.1875,0.0,15.19347095489502,33.86568069458008,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,13,-485762.09375,13485.2666015625,161647.6875,0.0,18.58549690246582,41.36568069458008,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair,14,-484216.65625,13740.5966796875,161105.40625,0.0,21.6081600189209,48.86568069458008,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,1,-7901.54443359375,482.7501220703125,3162.111572265625,3.12214822884016e-08,1.4472242593765259,4.769550323486328,10.0,0.7881541848182678,0.019999999552965164,1.0,0.0035451108124107122,-0.005000025033950806,0.5625,0.272796630859375,0.087158203125,0.0,1.0,-0.0010208189487457275
budgeted_primal_dual_pgd_repair_recover,2,-388841.90625,13130.2958984375,155524.03125,0.0,2.254927158355713,5.364651679992676,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,3,-307462.125,10412.5712890625,122959.59375,0.0,2.98966121673584,6.6156816482543945,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,4,-325231.9375,11005.0576171875,130046.875,0.0,3.7800683975219727,8.365681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,5,-326089.6875,11029.05859375,130365.671875,0.0,4.638631820678711,10.115681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,6,-328324.28125,11103.765625,131257.5,0.0,5.327708721160889,11.865681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,7,-329561.5625,11144.2880859375,131729.703125,0.0,6.06631326675415,13.615681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,8,-330403.5,11170.5224609375,132042.71875,0.0,6.879215717315674,15.365681648254395,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,9,-330986.125,11184.984375,132260.140625,0.0,7.662993907928467,17.115680694580078,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,10,-331371.34375,11193.0986328125,132397.53125,0.0,8.439352989196777,18.865680694580078,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,11,-397862.53125,11199.3388671875,132487.71875,0.0,11.487868309020996,26.365680694580078,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,12,-496227.65625,13806.20703125,165196.1875,0.0,15.19347095489502,33.86568069458008,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,13,-485762.09375,13485.2666015625,161647.6875,0.0,18.58549690246582,41.36568069458008,,,,,,,,,,,,
budgeted_primal_dual_pgd_repair_recover,14,-484216.65625,13740.5966796875,161105.40625,0.0,21.6081600189209,48.86568069458008,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,1,-17589.349609375,482.7501220703125,3162.111572265625,3.12214822884016e-08,0.0659763291478157,0.5526963472366333,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,2,-1261.4217529296875,278.9774169921875,1476.656005859375,0.0,0.07498922944068909,0.5489407777786255,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,3,-1825175.5,13464.36328125,160828.5625,0.0,7.424269199371338,18.090389251708984,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,4,-409.6736145019531,2203.0703125,23502.70703125,0.0,8.559025764465332,20.807558059692383,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,5,-1674.583984375,82.63849639892578,847.8927001953125,0.0,8.559371948242188,20.80733871459961,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,6,-623.8181762695312,34.629486083984375,300.8500671386719,0.0,13.7177152633667,40.23259735107422,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,7,-635.8488159179688,24.73087501525879,207.0390625,0.0,18.8895206451416,59.919761657714844,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,8,-568.856201171875,1.3731483221054077,10.83218765258789,0.0,18.891496658325195,59.931575775146484,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,9,-218.3604736328125,0.746842622756958,8.724960327148438,0.0,18.895511627197266,59.91497802734375,,,,,,,,,,,,
budget_aware_primal_dual_unfolded,10,-16.131454467773438,0.3199678957462311,3.8396148681640625,0.0,18.89550018310547,59.91489791870117,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,1,-17589.349609375,482.7501220703125,3162.111572265625,3.12214822884016e-08,0.0659763291478157,0.5526963472366333,10.0,0.7998835444450378,0.019999999552965164,1.0,0.0005179226864129305,-0.004999995231628418,0.5833333134651184,0.558135986328125,0.1163330078125,0.0,1.0,-0.003040701150894165
rate_recovered_primal_dual_unfolded,2,-1261.4217529296875,278.9774169921875,1476.656005859375,0.0,0.07498922944068909,0.5489407777786255,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,3,-1825175.5,13464.36328125,160828.5625,0.0,7.424269199371338,18.090389251708984,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,4,-409.6736145019531,2203.0703125,23502.70703125,0.0,8.559025764465332,20.807558059692383,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,5,-1674.583984375,82.63849639892578,847.8927001953125,0.0,8.559371948242188,20.80733871459961,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,6,-623.8181762695312,34.629486083984375,300.8500671386719,0.0,13.7177152633667,40.23259735107422,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,7,-635.8488159179688,24.73087501525879,207.0390625,0.0,18.8895206451416,59.919761657714844,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,8,-568.856201171875,1.3731483221054077,10.83218765258789,0.0,18.891496658325195,59.931575775146484,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,9,-218.3604736328125,0.746842622756958,8.724960327148438,0.0,18.895511627197266,59.91497802734375,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,10,-16.131454467773438,0.3199678957462311,3.8396148681640625,0.0,18.89550018310547,59.91489791870117,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,11,8.380102157592773,0.1717597246170044,1.8104298114776611,0.0,18.769548416137695,64.40472412109375,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,12,-336582.15625,16589.220703125,111849.640625,0.0,21.151382446289062,71.90472412109375,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,13,-276938.90625,10066.1689453125,91895.84375,0.0,24.276382446289062,79.40472412109375,,,,,,,,,,,,
rate_recovered_primal_dual_unfolded,14,-286616.28125,8143.70263671875,95063.2734375,0.0,27.350610733032227,86.90472412109375,,,,,,,,,,,,
risk_neutral_pgd,1,26.89375877380371,3202.039306640625,22844.25,3.973643103449831e-08,,,,,,,,,,,,,,
risk_neutral_pgd,2,47.32004928588867,2751.137451171875,19722.1328125,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,3,44.53733444213867,2616.814697265625,16389.97265625,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,4,46.4405403137207,2707.670654296875,17182.4296875,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,5,48.97725296020508,3322.90625,25680.939453125,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,6,47.74936294555664,2771.836669921875,21288.12890625,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,7,47.54262161254883,2459.715087890625,17179.94140625,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,8,46.2970085144043,2176.765869140625,12724.3369140625,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,9,47.65656661987305,2593.333251953125,17157.76171875,0.0,,,,,,,,,,,,,,
risk_neutral_pgd,10,49.27581787109375,3136.932861328125,23613.43359375,0.0,,,,,,,,,,,,,,
wideband_pgd,1,-79923.4296875,1172.5059814453125,7795.02685546875,1.1353265882974029e-08,,,,,,,,,,,,,,
wideband_pgd,2,-8696657.0,97476.8515625,904316.5,0.0,,,,,,,,,,,,,,
wideband_pgd,3,-5925784.5,64851.21875,619130.375,0.0,,,,,,,,,,,,,,
wideband_pgd,4,-6983872.0,75462.4140625,731494.625,0.0,,,,,,,,,,,,,,
wideband_pgd,5,-6794235.5,73536.6875,711400.5,0.0,,,,,,,,,,,,,,
wideband_pgd,6,-6898217.0,74679.4375,722255.5625,0.0,,,,,,,,,,,,,,
wideband_pgd,7,-6907376.0,74809.5546875,723156.375,0.0,,,,,,,,,,,,,,
wideband_pgd,8,-6926106.0,75025.859375,725092.0,0.0,,,,,,,,,,,,,,
wideband_pgd,9,-6933662.0,75117.546875,725864.875,0.0,,,,,,,,,,,,,,
wideband_pgd,10,-6938800.5,75178.703125,726392.3125,0.0,,,,,,,,,,,,,,
budgeted_primal_dual_pgd,1,-19486.560546875,1172.5059814453125,7795.02685546875,1.1353265882974029e-08,1.317474126815796,4.962657451629639,,,,,,,,,,,,
budgeted_primal_dual_pgd,2,-2991946.0,100011.0,1196764.75,0.0,2.034376382827759,6.712657451629639,,,,,,,,,,,,
budgeted_primal_dual_pgd,3,-2278488.0,76238.9296875,911375.5,0.0,2.618455410003662,6.759476661682129,,,,,,,,,,,,
budgeted_primal_dual_pgd,4,-2434774.0,81430.5546875,973870.0,0.0,3.2677581310272217,8.509476661682129,,,,,,,,,,,,
budgeted_primal_dual_pgd,5,-2452237.25,82016.828125,980843.5,0.0,3.8756067752838135,10.259476661682129,,,,,,,,,,,,
budgeted_primal_dual_pgd,6,-2478508.75,82876.9921875,991333.625,0.0,4.522335052490234,12.009476661682129,,,,,,,,,,,,
budgeted_primal_dual_pgd,7,-2493671.0,83375.734375,997388.375,0.0,5.151978492736816,13.759476661682129,,,,,,,,,,,,
